% Model,GRIN_Paper_Design_Unit_Cells_200127.mph
% Version,COMSOL 5.4.0.388
% Date,"Feb 16 2020, 18:45"
% Table,"Table 4 - Global Evaluation 1 (T_mag, R_mag, T_Phase, R_Phase, T, R)"
% Pillar_a (mm),freq (Hz),T_mag (1),R_mag (1),T_Phase (deg),R_Phase (deg),T (1),R (1)
6.04,900,0.968739270562783,0.2576754860481992,-25.838004026336154,64.13167725119976,0.8718942958196274-0.42220387403209475i,0.11242494344645715+0.23185617999362576i
6.04,1000,0.9610868907506476,0.2842868937335501,-28.618418312698388,61.44406392199699,0.8436699919739716-0.4603356994796142i,0.13589382434673145+0.24970363724441524i
6.04,1100,0.9528058730149419,0.3102607559786006,-31.37280830292093,58.7655391030647,0.8135037147660323-0.49603501662043126i,0.1608830404746077+0.2652892458959814i
6.04,1200,0.9439454498082798,0.33555402752913344,-34.099016526013216,56.1013013951837,0.7816528687787085-0.5291992110196032i,0.1871472915411496+0.27851821602874455i
6.04,1300,0.9345574006303853,0.3601297715881963,-36.79505574804582,53.45545442758654,0.7483777348314524-0.5597573591133633i,0.2144384006262177+0.28932615630294506i
6.04,1400,0.9246953833873266,0.3839573457926798,-39.45912591136913,50.83133585337312,0.7139371075815798-0.5876694295910607i,0.2425095254138923+0.29767830534267725i
6.04,1500,0.9144142498678076,0.40701247800885343,-42.089628736095264,48.23170955326858,0.6785842403425857-0.612924831541341i,0.2711190683556471+0.30356812749179274i
6.04,1600,0.9037693628793848,0.429277231485913,-44.685179613427145,45.658882241233684,0.6425632008968228-0.6355403953586573i,0.3000341839830045+0.30701535778176103i
6.04,1700,0.8928159319849498,0.4507398636603279,-47.24461651825614,43.11477691023882,0.606105718809906-0.6555578891540256i,0.3290338045885876+0.30806359754195256i
6.04,1800,0.8816083834496433,0.471394586762036,-49.767005769384944,40.60098114420054,0.5694285791747935-0.6730411837233061i,0.35791113089437304+0.3067775722090219i
6.04,1900,0.8701997779664778,0.4912412414927546,-52.25164457206078,38.11878070096492,0.5327315914723841-0.6880731828956917i,0.386475560327737+0.3032401665556602i
6.04,2000,0.8586412871938973,0.510284897311447,-54.69806037830542,35.66918453893862,0.4961961371278938-0.7007526336542369i,0.41455405041871163+0.2975493500338966i
6.04,2100,0.8469817373130897,0.5285353942797792,-57.10600719218969,33.25294501363591,0.4599842767984313-0.7111909226361961i,0.44199193714613894+0.28981509709517417i
6.04,2200,0.8352672248807155,0.5460068420366855,-59.47545902689543,30.87057549779139,0.42423837949426907-0.7195089536093406i,0.4686532467931217+0.28015639528866615i
6.04,2300,0.8235408073869906,0.5627170913186927,-61.80660078196946,28.522366770804773,0.38908122101165726-0.725834185532546i,0.49442055429254916+0.2686984189667263i
6.04,2400,0.811842268317656,0.5786871926556241,-64.0998168559828,26.208402948001837,0.35461648904792165-0.7302978942339093i,0.5191944509590565+0.25556992983716065i
6.04,2500,0.8002079542245241,0.5939408555900875,-66.35567783824173,23.928577352324062,0.32092962667394687-0.7330327037227733i,0.542892690032619+0.24090094862459935i
6.04,2600,0.7886706794491506,0.6085039201026966,-68.57492563641858,21.682608496378208,0.2880889441439895-0.73417041678672i,0.5654490799799032+0.22482072575772444i
6.04,2700,0.777259692718579,0.622403850066262,-70.75845739584736,19.470056195920886,0.2561469307117182-0.7338401595796908i,0.5868121936674595+0.2074560241123161i
6.04,2800,0.7660006988661263,0.6356692565833296,-72.90730855435102,17.290337746879253,0.22514170246991866-0.7321668419645488i,0.6069439570187622+0.18892971392454339i
6.04,2900,0.754915928365542,0.6483294571341347,-75.02263535446934,15.142744050012718,0.1950985285013446-0.729269924703205i,0.6258181743706585+0.16935966938801572i
6.04,3000,0.7440242471919959,0.660414074628019,-77.10569710769933,13.026455546650173,0.16603138508936705-0.7252624763317915i,0.6434190401391495+0.14885794823655932i
6.05,500,0.9919009802742123,0.14797898523192474,-14.621761779194248,74.67191083487816,0.9597766413386408-0.2503923988655832i,0.0391176366978066+0.1427150677729882i
6.05,600,0.9870558312835759,0.17697865508115426,-17.50423347077837,72.03302279878211,0.941349944109767-0.2968829681801392i,0.05459239254631979+0.1683481958038241i
6.05,700,0.9814033863257986,0.20554896061617875,-20.369940150344497,69.34879458491233,0.9200310669582892-0.3416071464757972i,0.07249261012087647+0.19234135459711726i
6.05,800,0.9749788896009681,0.2336238720510965,-23.21614931236806,66.64372281937692,0.8960292591638233-0.3843376144613831i,0.09261958364822966+0.21448013035471536i
6.05,900,0.9678225113946688,0.2611422633285822,-26.040227372845052,63.932424513546174,0.8695750199134975-0.4248760975916676i,0.11475397786784397+0.23457793216728837i
6.05,1000,0.9599788456365631,0.2880483832444707,-28.83966204643047,61.224540694367775,0.840915534160358-0.46305555657772635i,0.13866023926487595+0.2524781359578702i
6.05,1100,0.951496331619948,0.3142923093028193,-31.612084152031418,58.52694669852677,0.8103098826931412-0.49874157947382497i,0.16409122987800495+0.2680554494204936i
6.05,1200,0.9424266131174794,0.3398303273709491,-34.35528828587037,55.84484483596594,0.7780241811657744-0.5318329574531926i,0.19079293142981119+0.2812164801669095i
6.05,1300,0.9328238508220926,0.3646252105436494,-37.067251820761264,53.18234356107349,0.7443268015601808-0.5622614597691619i,0.218509068733769+0.2918995221734727i
6.05,1400,0.9227440058414326,0.3886463843237348,-39.74615173120787,50.54278159208375,0.7094838202989135-0.5899908550565447i,0.24698551047658598+0.3000736070742183i
6.05,1500,0.9122441129190738,0.4118699733779463,-42.39037881457282,47.92891751171998,0.6737548208384133-0.6150152542437508i,0.2759743216769146+0.30573689464197323i
6.05,1600,0.9013815620059199,0.4342787311609323,-44.9985489652862,45.34304513726571,0.63738915641056-0.6373568730424632i,0.30523736411370916+0.30891449931601506i
6.05,1700,0.8902134058855932,0.4558618585285961,-47.56951126296771,42.78706659681876,0.6006227524182818-0.6570633282233268i,0.33454936697675425+0.30965586562601843i
6.05,1800,0.8787957097490233,0.47661472139343,-50.102352742951474,40.26254084188387,0.56367549978038-0.6742045909222426i,0.3637004179665495+0.3080318142982865i
6.05,1900,0.8671829562328108,0.49653848048388144,-52.59639982642261,37.7707178076525,0.526749262323561-0.6888697222423565i,0.3924978530729826+0.30413138268574197i
6.05,2000,0.8554275165374651,0.5156396483713335,-55.05121648984822,35.312564262364695,0.4900264948291701-0.7011635118963995i,0.42076754949485756+0.29805857857911916i
6.05,2100,0.8435791951472214,0.5339295901192261,-57.46659934245961,32.888784972747054,0.4536694451181385-0.7112031306535666i,0.4483546492025505+0.28992915642160366i
6.05,2200,0.8316848525477452,0.5514239842235249,-59.84256985755871,30.499841366840826,0.41781989452773516-0.7191148932501654i,0.4751237594366995+0.27986751078980854i
6.05,2300,0.8197881073444261,0.5681422600812963,-62.17936406006446,28.145968982066137,0.38259937692050117-0.7250312115511998i,0.5009586904695318+0.2680037651476844i
6.05,2400,0.8079291165253603,0.5841070271342413,-64.47742001328784,25.827194426270953,0.34810980706279815-0.729087799620972i,0.5257618000571265+0.2544711157445801i
6.05,2500,0.7961444303313913,0.5993435092873585,-66.73736347081382,23.543352221652757,0.314434444551938-0.7314211741719061i,0.5494530185028775+0.23940347237031157i
6.05,2600,0.7844669164066067,0.6138789962986347,-68.95999206573885,21.294101676939977,0.2816391189555039-0.7321664767048937i,0.5719686285973413+0.222933420547696i
6.05,2700,0.772925746570725,0.6277423217901172,-71.14625840291237,19.078943793625402,0.24977364468997265-0.7314556282715992i,0.5932598716914336+0.20519051441796923i
6.05,2800,0.7615464387230656,0.6409633754112889,-73.29725240239785,16.89723813075929,0.2188733596344383-0.7294158147271813i,0.6132914455359686+0.18629989654059087i
6.05,2900,0.7503509459566983,0.6535726546611969,-75.41418321611322,14.74821950953864,0.1889607287236183-0.7261682897912515i,0.632039952147244+0.16638123034343036i
6.05,3000,0.7393577849232208,0.665600859981613,-77.49836100825254,12.631014423146866,0.1600469620505217-0.7218274752771402i,0.6494923455307977+0.14554792305342457i
6.0600000000000005,500,0.9915885844705914,0.15010108506516023,-14.742535743152027,74.56335767931344,0.9589445950417649-0.2523354602361242i,0.0399528006144415+0.14468624489149323i
6.0600000000000005,600,0.9866107984726613,0.1794884686463265,-17.647817305180975,71.89830663789559,0.9401789084541271-0.29910614798239843i,0.05576787880937397+0.17060496496323402i
6.0600000000000005,700,0.9808060045826409,0.2084274044745637,-20.53561805885376,69.18951248437777,0.918480001451797-0.3440565441296975i,0.07404968568810849+0.19482973845256715i
6.0600000000000005,800,0.9742115800844835,0.2368495947091204,-23.403107819719796,66.46124894093208,0.8940661962641316-0.3869545702902257i,0.09459043699439447+0.2171413819222031i
6.0600000000000005,900,0.9668700181324124,0.2646920285449509,-26.247566396252996,63.728043037543884,0.8671775266538064-0.4275988414740598i,0.11716125686077503+0.23735018404468236i
6.0600000000000005,1000,0.9588283674399768,0.29189747727903814,-29.066407000186345,60.99950515869543,0.8380708528723595-0.4658208709079135i,0.14151691002561376+0.2552980638756764i
6.0600000000000005,1100,0.9501375946592435,0.3184149585353014,-31.85719878990027,58.282505825952086,0.8070147637583378-0.5014864104449165i,0.16740074369173172+0.27085988412921697i
6.0600000000000005,1200,0.9408518849844104,0.3442001135613793,-34.61768796986364,55.58225162995134,0.7742844348293193-0.5344959152881898i,0.19454967266294435+0.28394390826782606i
6.0600000000000005,1300,0.9310278990580276,0.369215472059382,-37.34581690199478,52.902855544865005,0.74015660740736-0.5647841581840198i,0.22269904516393782+0.2944914261758781i
6.0600000000000005,1400,0.920724005821322,0.3934305930145436,-40.039740738487005,50.247656262900776,0.7049048414169894-0.5923190520678452i,0.2515872390020858+0.30247560677033575i
6.0600000000000005,1500,0.9099995115261724,0.41682207850202957,-42.69784116679509,47.61940529615299,0.6687951746210012-0.6170997693902801i,0.2809598574463457+0.3078996648755585i
6.0600000000000005,1600,0.8989139046703746,0.43937346371687913,-45.318736957429735,45.02038122280795,0.632082295378898-0.6391542692326186i,0.31057341968971536+0.31079445233273334i
6.0600000000000005,1700,0.8875261352271047,0.4610749914228962,-47.90129111364015,42.45246251098804,0.5950063066494448-0.6585363587217852i,0.340198469941171+0.31121559852505787i
6.0600000000000005,1800,0.8758939442960854,0.4819232829301873,-50.44461453740865,39.917176348499865,0.5577901280276403-0.6753224227948178i,0.3696220598700175+0.3092403328928078i
6.0600000000000005,1900,0.8640732574912601,0.5019209206118839,-52.94806623649329,37.41573349299356,0.5206375523617401-0.689607956292801i,0.3986495891872315+0.3049641218057177i
6.0600000000000005,2000,0.8521176521390135,0.5210759588450434,-55.411250199628704,34.94905504751742,0.48373194570490674-0.7015040254991057i,0.4271060166801407+0.2984972452166096i
6.0600000000000005,2100,0.8400779049778934,0.5394013811749147,-57.83400915386697,32.517794688381805,0.447235555534626-0.7111337738412379i,0.4548364776488543+0.28996142607834713i
6.0600000000000005,2200,0.8280016237373715,0.5569145214971215,-60.216415490550844,30.122358450354934,0.41128937320842995-0.7186290701033048i,0.48170636242761716+0.2794866090729946i
6.0600000000000005,2300,0.815932962874815,0.5736364662767082,-62.558759696675104,27.762923300287188,0.3760134830075473-0.7241273786442598i,0.5076009241022784+0.2672079663725277i
6.0600000000000005,2400,0.8039124210496675,0.5895914534385915,-64.86153666382548,25.43945518208487,0.34150782176208394-0.7277689113951314i,0.5324244916990046+0.2532631884164917i
6.0600000000000005,2500,0.7919767156853385,0.6048062817043905,-67.12543026114464,23.15172687210189,0.3078532696261007-0.7296941020511641i,0.5560993683753472+0.2377900983675108i
6.0600000000000005,2600,0.7801587282547199,0.6193097420220748,-69.3512965597386,20.89933576791643,0.27511299333166866-0.7300414249699199i,0.5785644932136618+0.2209246110234611i
6.0600000000000005,2700,0.7684875127222327,0.6331320804856081,-71.54014608233243,18.681721603117314,0.24333396741069474-0.7289455655357091i,0.5997739409125266+0.2027990412755733i
6.0600000000000005,2800,0.7569883588908921,0.6463044998843722,-73.6931254294261,16.498184005819564,0.2125486055196226-0.7265359356480517i,0.619695326872972+0.18354075411904822i
6.0600000000000005,2900,0.7456829021199339,0.6588587048976624,-75.81149860194273,14.347899781683065,0.18277644227719006-0.722935517637984i,0.6383081767716873+0.1632711379449212i
6.0600000000000005,3000,0.7345892709932348,0.670826494011655,-77.89662830600469,12.229939789779436,0.1540258151398468-0.718260012341546i,0.6556023104613109+0.14210487530609187i
6.070000000000001,500,0.9912486036698912,0.1523756745599347,-14.872147718402074,74.4464858229722,0.9580427280279668-0.25441683425088135i,0.04085775264109428+0.14679574328540418i
6.070000000000001,600,0.9861266962640264,0.18217748495088704,-17.801865539485153,71.75351015113466,0.9389103966893205-0.30148487204718283i,0.05704079507130967+0.17301729312604427i
6.070000000000001,700,0.9801565225679836,0.2115098481964984,-20.713313306746247,69.01849796109761,0.9168010396024933-0.3466737118910946i,0.07573459616270402+0.19748591551849448i
6.070000000000001,800,0.9733778401180587,0.24030200458748377,-23.60355431134508,66.26549582051886,0.8919429984961378-0.3897462085339842i,0.09672134689844454+0.21997734988610493i
6.070000000000001,900,0.9658357269060904,0.2684889145159,-26.46977442543421,63.50894088293005,0.8645868029370927-0.4304977486064626i,0.11976166987350031+0.24029864678569662i
6.070000000000001,1000,0.957579954857714,0.2960117784476473,-29.309306626371136,60.758414318061526,0.8349999245104698-0.4687584623372802i,0.14459971235558455+0.25829033308744104i
6.070000000000001,1100,0.9486642848086226,0.3228185105361659,-32.11965430691839,58.02078321847708,0.8034613353307821-0.5043944963021821i,0.1709684317967513+0.27382765761286465i
6.070000000000001,1200,0.9391457011792665,0.34886411085755564,-34.89851278166422,55.30125915138392,0.7702560556361175-0.5373083442487995i,0.19859489154587623+0.2868209143286356i
6.070000000000001,1300,0.9290836068766717,0.3741109120193292,-37.6437884457594,52.60395932478394,0.7356698682788431-0.5674382728311121i,0.22720539136467754+0.2972148795514081i
6.070000000000001,1400,0.9185390001940323,0.39852869033833666,-40.353615110768395,49.93222103672734,0.6999843617322768-0.5947569152247912i,0.2565302734540862+0.30498743551884494i
6.070000000000001,1500,0.9075736556065963,0.4220946406308659,-43.026367138658635,47.28878629200394,0.6634724392251691-0.6192691359495684i,0.28630826849018703+0.3101474827295085i
6.070000000000001,1600,0.8962493293978894,0.44479322018139483,-45.66066910273187,44.67591500769958,0.6263944019306725-0.6410092929717022i,0.3162902757191939+0.31273226601169746i
6.070000000000001,1700,0.8846270091183377,0.4666158725000781,-48.25540182491297,42.09545771030903,0.588994681096642-0.6600380374656605i,0.3462425039665151+0.312804253353446i
6.070000000000001,1800,0.8727662231254799,0.487560645333949,-50.80970475565943,39.548904830962094,0.5514992601406756-0.6764387971524123i,0.37594893406867036+0.3104477119437142i
6.070000000000001,1900,0.8607244231616431,0.5076317201292683,-53.32297477724774,37.03742240406573,0.5141137952922299-0.6903140865701369i,0.40521309546117773+0.3057651231716433i
6.070000000000001,2000,0.8485564493115865,0.5268388717259239,-55.79486161109847,34.56187992716079,0.477022414301758-0.7017817779922823i,0.43385917848127165+0.2988735686021777i
6.070000000000001,2100,0.8363140829915424,0.5451968776428119,-58.22526009354874,32.12287380154339,0.44038714843174853-0.7109714515408742i,0.46173252804708786+0.28990120374830536i
6.070000000000001,2200,0.8240456901328497,0.5627248959132283,-60.6142996505772,29.7207483778064,0.40434793425250126-0.7180209241326184i,0.488699582843949+0.2789839174732188i
6.070000000000001,2300,0.8117959535158398,0.57944582929252,-62.96233134626453,27.35561577594959,0.3690231089467184-0.7230730358739633i,0.5146473367742996+0.26626225386940755i
6.070000000000001,2400,0.7996056905171173,0.5953856918950624,-65.26991290586258,25.027375117931133,0.33451031570964296-0.7262727511005703i,0.5394824063568582+0.251878652022707i
